date,open,high,low,close,volume
2025-05-07,163.415418,164.331690,147.241191,150.766861,127490100
2025-05-08,154.372191,155.298416,152.280690,153.655106,57498700
2025-05-09,153.545564,154.422004,151.583542,152.131317,32435300
2025-05-12,156.852104,158.455583,155.617121,157.818176,44138800
2025-05-13,158.146842,159.919646,155.527505,158.883850,42382100
2025-05-14,159.312119,166.323598,158.963531,164.700195,48755900
2025-05-15,165.168258,165.536770,161.712312,163.295883,33146700
2025-05-16,167.050617,168.664065,164.949162,165.516861,42846900
2025-05-19,163.843686,165.965064,163.554868,165.865463,30426100
2025-05-20,165.755916,167.817539,162.240214,163.315842,46607700
2025-05-21,163.027018,172.438741,162.897540,167.877289,73416000
2025-05-22,171.153928,176.053998,170.018547,170.177887,74864400
2025-05-23,168.375250,169.271614,167.209991,167.787643,35211400
2025-05-27,169.470799,172.468602,169.311444,172.199692,37995700
2025-05-28,172.458643,174.560098,171.213706,171.661880,34784000
2025-05-29,173.295242,173.713539,169.938896,171.163910,29317300
2025-05-30,170.655968,171.512485,166.761802,171.044388,52639900
2025-06-02,167.160185,169.181961,166.712011,168.345367,38612300
2025-06-03,166.811604,167.797584,164.610548,165.506897,45084900
2025-06-04,166.064663,167.538664,165.686197,167.369354,26900800
2025-06-05,169.650064,170.237671,166.911203,167.528702,36379100
2025-06-06,170.138085,173.793218,170.138085,172.976532,35731800
2025-06-09,174.043487,175.968005,173.873972,175.589081,28935900
2025-06-10,175.698783,180.594819,174.412459,178.091965,61766100
2025-06-11,179.258619,179.856903,176.247205,176.845505,31646800
2025-06-12,175.678841,176.217313,174.252916,175.200211,20941900
2025-06-13,171.949474,176.626135,171.899613,174.173126,27663100
2025-06-16,174.232961,176.436681,174.153186,176.267166,27389200
2025-06-17,175.200205,176.855486,174.083395,175.449493,24973000
2025-06-18,175.509316,176.057754,172.707312,172.826981,28707500
2025-06-20,173.455173,173.844063,164.989334,166.165970,75659900
2025-06-23,165.797022,166.863971,161.539165,164.720093,57671000
2025-06-24,166.445176,167.741481,165.657430,166.295609,40524300
2025-06-25,167.153162,171.869702,167.073387,170.194473,35479000
2025-06-26,171.939483,173.195908,169.456576,173.046326,31796700
2025-06-27,173.046345,178.171723,171.241496,178.022156,108140200
2025-06-30,180.265759,180.714476,174.083398,175.728699,63378900
2025-07-01,175.240092,175.589087,173.036371,175.339798,35904500
2025-07-02,175.040648,178.351211,174.571999,178.131836,29128900
2025-07-03,177.992234,179.158904,176.546361,179.019302,21689700
2025-07-07,178.550641,178.789964,175.180251,176.287094,34175600
2025-07-08,177.344091,177.443798,172.318420,173.864014,40442500
2025-07-09,174.751486,178.929570,172.278545,176.117584,43025600
2025-07-10,175.130401,177.922424,173.883957,177.114731,29252400
2025-07-11,176.287092,180.913892,175.977976,179.677429,34282900
2025-07-14,180.495080,183.147516,179.168861,181.043518,32536600
2025-07-15,182.289963,183.695955,181.083413,181.482269,33448300
2025-07-16,182.718745,183.805641,181.512180,182.449509,33104200
2025-07-17,181.621879,183.536415,179.966597,183.057785,31992600
2025-07-18,184.872583,185.889686,183.187404,184.533554,34014500
2025-07-21,185.720181,189.748681,185.620459,189.559235,45803100
2025-07-22,190.955249,191.104816,186.926748,190.795700,44660200
2025-07-23,190.955250,191.982318,188.641842,189.688858,58681900
2025-07-24,196.469528,197.386909,190.456682,191.623352,74881700
2025-07-25,191.433864,193.777185,190.715911,192.630447,39785900
2025-07-28,193.099129,193.498000,190.297125,192.032181,38139500
2025-07-29,191.882583,195.362660,191.533588,195.193146,41389200
2025-07-30,195.043585,197.037895,194.136170,195.970932,32445400
2025-07-31,195.153270,195.432472,190.546402,191.354095,51329200
2025-08-01,188.492274,190.287156,187.285724,188.591995,34832200
2025-08-04,189.748696,194.714540,189.579181,194.485184,31547400
2025-08-05,194.156136,197.297170,193.338461,194.116241,31602300
2025-08-06,193.946707,196.070653,193.119067,195.532181,21562900
2025-08-07,196.499440,196.978071,193.777211,195.960983,26321800
2025-08-08,196.658966,202.033633,196.609105,200.847015,39161800
2025-08-11,200.368396,200.906853,198.503720,200.428223,25832400
2025-08-12,200.797169,203.918270,200.019389,202.761566,30397900
2025-08-13,203.549323,203.948179,196.948145,201.385498,28342900
2025-08-14,200.926795,203.858434,200.657559,202.362701,25230400
2025-08-15,203.270116,205.852745,200.707420,203.319962,34931400
2025-08-18,203.619118,204.686081,201.913991,202.921112,18526600
2025-08-19,202.452451,202.861288,199.391192,200.996613,24240200
2025-08-20,200.158983,200.707422,196.040742,198.753006,28955500
2025-08-21,199.181793,201.904023,198.862696,199.181793,19774600
2025-08-22,202.153296,207.946766,200.727371,205.503738,42827000
2025-08-25,205.842774,209.921151,204.696051,207.896927,29928900
2025-08-26,206.919709,207.258753,205.114860,206.550766,28464100
2025-08-27,205.114835,208.315710,205.064975,206.889771,23022900
2025-08-28,206.660452,211.616316,206.311442,211.037964,32339300
2025-08-29,209.911155,214.039377,209.602039,212.304337,39728400
2025-09-02,207.847069,211.077842,205.613435,210.748795,47523000
2025-09-03,225.566507,230.651990,224.150533,230.003845,103336100
2025-09-04,228.996720,231.708984,225.466797,231.639191,51684200
2025-09-05,231.539474,235.089345,231.240325,234.331512,46588900
2025-09-08,235.010177,237.664987,233.213689,233.582962,32474700
2025-09-09,233.712704,240.000404,232.774537,239.162048,38061000
2025-09-10,238.433450,241.188069,237.385512,238.702927,35141100
2025-09-11,239.411556,241.776923,235.788640,239.900589,30599300
2025-09-12,239.900605,241.607272,237.535238,240.329773,26771600
2025-09-15,244.182227,251.917093,244.182227,251.118652,58383800
2025-09-16,251.587727,252.545843,248.982823,250.669525,34109700
